letter_id,offer_or_rejection,job,start_date,next_steps,rejection_date,denial_reason
258,Rejection,Assistant Professor,2021-04-09 11:26:26,Awaiting Response,2009-02-10 19:09:21,Position Filled
259,Rejection,Assistant Professor,2011-03-26 22:08:15,Awaiting Response,2007-11-04 06:35:06,Not Qualified
260,Offer,Professor,2009-12-27 06:30:38,Awaiting Response,2017-08-25 09:30:46,Not Qualified
261,Rejection,Assistant Professor,2015-09-23 18:32:22,Awaiting Response,2020-09-27 16:18:27,Not Qualified
262,Offer,Assistant Professor,2006-02-10 16:28:14,Awaiting Response,2017-12-11 06:59:21,Not Qualified
263,Rejection,Assistant Professor,2003-05-08 16:26:02,Awaiting Response,2019-07-04 18:53:33,Position Filled
264,Offer,Assistant Professor,2017-06-22 00:03:17,Awaiting Response,2000-02-22 12:58:51,Position Filled
265,Offer,Professor,2009-03-27 19:14:24,Awaiting Response,2020-10-14 08:06:49,Incomplete Application
266,Offer,Assistant Professor,2006-05-10 19:26:59,Awaiting Response,2019-07-05 11:14:57,Incomplete Application
267,Rejection,Associate Professor,2001-06-13 05:34:32,Awaiting Response,2004-07-05 16:08:42,Not Qualified
268,Rejection,Professor,2005-01-10 12:04:06,Awaiting Response,2020-04-27 06:11:00,Not Qualified
269,Rejection,Professor,2022-05-17 13:54:08,Awaiting Response,2018-10-11 07:06:07,Incomplete Application
270,Offer,Associate Professor,2011-10-05 18:33:02,Awaiting Response,2001-04-28 06:34:47,Not Qualified
271,Offer,Assistant Professor,2002-12-20 22:15:25,Awaiting Response,2023-03-28 14:47:07,Not Qualified
272,Offer,Associate Professor,2018-08-04 22:11:45,Awaiting Response,2004-05-23 08:57:09,Position Filled
273,Offer,Professor,2018-04-03 13:40:18,Awaiting Response,2023-10-06 23:26:41,Not Qualified
274,Rejection,Professor,2015-04-10 10:15:09,Awaiting Response,2001-08-23 05:30:46,Incomplete Application
275,Offer,Associate Professor,2009-05-05 18:47:30,Awaiting Response,2006-10-19 06:19:57,Position Filled
276,Rejection,Associate Professor,2000-08-08 22:15:50,Awaiting Response,2009-11-10 09:17:55,Incomplete Application
277,Rejection,Assistant Professor,2008-07-18 21:47:08,Awaiting Response,2012-09-13 11:03:39,Position Filled
278,Offer,Professor,2004-10-24 09:42:48,Awaiting Response,2005-10-14 14:41:46,Incomplete Application
279,Rejection,Associate Professor,2013-11-04 05:29:24,Awaiting Response,2004-09-13 17:01:25,Position Filled
280,Offer,Assistant Professor,2005-09-23 18:10:58,Awaiting Response,2018-11-03 03:52:52,Not Qualified
281,Offer,Assistant Professor,2002-07-26 20:40:05,Awaiting Response,2002-02-20 13:17:30,Not Qualified
282,Rejection,Professor,2005-01-11 15:49:40,Awaiting Response,2006-12-16 06:38:50,Position Filled
283,Offer,Associate Professor,2012-10-09 23:14:32,Awaiting Response,2023-07-17 04:05:21,Incomplete Application
284,Rejection,Professor,2004-08-08 02:02:20,Awaiting Response,2020-12-10 11:09:27,Not Qualified
285,Rejection,Associate Professor,2002-02-01 04:54:37,Awaiting Response,2003-12-13 18:58:06,Incomplete Application
286,Offer,Associate Professor,2017-09-23 19:25:21,Awaiting Response,2006-08-16 18:36:44,Not Qualified
287,Rejection,Associate Professor,2019-06-12 16:11:46,Awaiting Response,2010-02-28 22:51:49,Not Qualified
288,Offer,Professor,2003-07-13 06:53:44,Awaiting Response,2022-10-08 23:46:50,Position Filled
289,Rejection,Assistant Professor,2012-05-23 21:02:32,Awaiting Response,2005-11-05 02:17:27,Incomplete Application
290,Offer,Professor,2015-03-23 14:18:51,Awaiting Response,2000-01-28 16:50:39,Position Filled
291,Rejection,Associate Professor,2009-07-09 17:16:13,Awaiting Response,2010-07-04 16:04:54,Position Filled
292,Rejection,Professor,2007-03-04 18:34:11,Awaiting Response,2007-02-14 02:48:40,Position Filled
293,Rejection,Associate Professor,2002-02-22 01:02:42,Awaiting Response,2011-04-19 20:28:20,Incomplete Application
294,Offer,Associate Professor,2018-06-21 16:33:19,Awaiting Response,2005-06-10 10:54:16,Incomplete Application
295,Offer,Professor,2005-06-19 13:48:02,Awaiting Response,2016-10-01 10:56:41,Position Filled
296,Rejection,Assistant Professor,2006-03-20 08:47:52,Awaiting Response,2016-07-16 09:41:38,Not Qualified
297,Rejection,Associate Professor,2006-05-16 15:26:47,Awaiting Response,2005-08-28 15:13:58,Incomplete Application
298,Offer,Associate Professor,2016-05-06 20:48:57,Awaiting Response,2018-01-26 21:50:14,Incomplete Application
299,Rejection,Assistant Professor,2014-07-27 21:40:00,Awaiting Response,2018-07-10 04:06:29,Not Qualified
300,Rejection,Associate Professor,2003-01-08 05:20:48,Awaiting Response,2005-07-02 01:44:08,Incomplete Application
301,Offer,Professor,2005-04-21 13:21:20,Awaiting Response,2023-01-27 23:22:07,Incomplete Application
302,Rejection,Assistant Professor,2001-08-23 12:06:30,Awaiting Response,2022-08-26 22:43:36,Not Qualified
303,Offer,Associate Professor,2011-07-27 19:58:18,Awaiting Response,2005-01-26 01:06:54,Position Filled
304,Rejection,Associate Professor,2005-09-07 22:27:55,Awaiting Response,2015-08-26 12:27:37,Incomplete Application
305,Rejection,Associate Professor,2014-11-26 22:40:16,Awaiting Response,2006-04-10 09:29:31,Incomplete Application
306,Offer,Professor,2006-12-03 06:50:19,Awaiting Response,2022-06-19 14:34:06,Not Qualified
307,Rejection,Professor,2011-09-02 09:25:31,Awaiting Response,2014-10-04 10:05:46,Not Qualified
308,Offer,Associate Professor,2013-07-09 01:01:47,Awaiting Response,2004-06-25 04:27:37,Position Filled
309,Rejection,Professor,2004-05-08 03:49:27,Awaiting Response,2017-01-18 14:24:53,Not Qualified
310,Offer,Associate Professor,2023-12-20 02:23:37,Awaiting Response,2002-06-14 13:16:08,Incomplete Application
311,Offer,Assistant Professor,2010-12-09 08:07:55,Awaiting Response,2005-11-06 02:45:21,Not Qualified
312,Rejection,Associate Professor,2014-01-02 15:54:17,Awaiting Response,2018-02-18 22:25:37,Incomplete Application
313,Offer,Professor,2005-02-28 19:57:44,Awaiting Response,2011-04-28 12:10:28,Position Filled
314,Rejection,Professor,2011-08-08 22:34:06,Awaiting Response,2015-05-03 04:28:35,Position Filled
315,Rejection,Assistant Professor,2011-02-20 00:54:46,Awaiting Response,2014-01-02 13:43:10,Incomplete Application
316,Offer,Associate Professor,2008-04-03 23:48:53,Awaiting Response,2006-03-05 03:11:59,Not Qualified
317,Rejection,Associate Professor,2013-09-11 14:56:27,Awaiting Response,2018-11-01 00:09:48,Incomplete Application
318,Rejection,Assistant Professor,2014-09-15 23:32:51,Awaiting Response,2015-06-23 15:14:40,Incomplete Application
319,Offer,Assistant Professor,2004-12-22 16:28:06,Awaiting Response,2021-10-19 12:14:28,Incomplete Application
320,Rejection,Associate Professor,2017-07-19 19:05:54,Awaiting Response,2004-03-01 12:34:50,Incomplete Application
321,Offer,Assistant Professor,2016-08-19 03:14:01,Awaiting Response,2002-06-23 22:38:53,Position Filled
322,Offer,Associate Professor,2013-06-04 21:48:13,Awaiting Response,2013-09-17 16:53:59,Not Qualified
323,Rejection,Assistant Professor,2000-05-18 16:10:19,Awaiting Response,2018-12-27 00:00:13,Incomplete Application
324,Rejection,Professor,2023-11-03 15:37:23,Awaiting Response,2000-10-28 05:38:10,Not Qualified
325,Offer,Associate Professor,2013-04-17 11:55:15,Awaiting Response,2021-01-09 08:08:39,Position Filled
326,Rejection,Associate Professor,2008-06-16 01:20:06,Awaiting Response,2010-09-22 12:37:17,Position Filled
327,Offer,Associate Professor,2010-12-15 22:59:45,Awaiting Response,2009-12-10 00:49:06,Not Qualified
328,Rejection,Associate Professor,2020-06-04 21:31:32,Awaiting Response,2020-09-14 19:20:32,Not Qualified
329,Rejection,Professor,2023-03-09 18:31:40,Awaiting Response,2021-12-21 17:37:21,Incomplete Application
330,Rejection,Associate Professor,2008-07-10 13:54:52,Awaiting Response,2023-10-22 10:40:08,Incomplete Application
331,Rejection,Associate Professor,2007-05-09 01:44:02,Awaiting Response,2013-05-12 05:46:25,Incomplete Application
332,Offer,Assistant Professor,2018-10-14 00:17:14,Awaiting Response,2014-10-15 22:34:48,Incomplete Application
333,Offer,Professor,2013-09-20 23:20:19,Awaiting Response,2018-07-26 15:59:54,Position Filled
334,Offer,Assistant Professor,2022-01-25 21:24:47,Awaiting Response,2012-05-04 19:01:40,Not Qualified
335,Rejection,Professor,2012-03-03 11:43:57,Awaiting Response,2005-07-04 15:01:49,Position Filled
336,Rejection,Assistant Professor,2003-07-05 21:27:01,Awaiting Response,2003-08-25 07:33:49,Position Filled
337,Rejection,Assistant Professor,2014-08-12 10:35:08,Awaiting Response,2018-08-14 05:26:11,Incomplete Application
338,Rejection,Professor,2004-05-04 02:04:21,Awaiting Response,2001-05-04 03:00:04,Not Qualified
339,Offer,Associate Professor,2007-10-11 18:17:21,Awaiting Response,2022-12-22 21:25:32,Position Filled
340,Offer,Assistant Professor,2006-10-02 07:56:06,Awaiting Response,2019-06-22 07:53:43,Not Qualified
341,Rejection,Associate Professor,2021-09-03 02:30:42,Awaiting Response,2015-03-28 13:42:40,Position Filled
342,Offer,Professor,2018-01-18 17:08:35,Awaiting Response,2002-07-25 01:17:05,Position Filled
343,Offer,Associate Professor,2022-01-28 21:13:36,Awaiting Response,2001-08-28 13:54:34,Position Filled
344,Rejection,Associate Professor,2011-05-14 17:09:21,Awaiting Response,2008-01-08 08:12:08,Incomplete Application
345,Offer,Associate Professor,2014-02-27 20:21:08,Awaiting Response,2013-09-12 14:34:07,Incomplete Application
346,Rejection,Associate Professor,2001-11-22 02:28:15,Awaiting Response,2005-10-19 02:32:43,Position Filled
347,Rejection,Professor,2023-06-15 06:30:39,Awaiting Response,2011-07-14 09:29:41,Incomplete Application
348,Offer,Associate Professor,2014-12-23 21:10:29,Awaiting Response,2021-05-08 01:16:36,Incomplete Application
349,Rejection,Professor,2010-08-10 03:10:01,Awaiting Response,2004-01-04 10:17:14,Incomplete Application
350,Offer,Professor,2014-11-05 07:45:34,Awaiting Response,2015-06-18 14:37:25,Position Filled
351,Rejection,Assistant Professor,2000-02-16 03:27:39,Awaiting Response,2019-02-26 15:00:21,Position Filled
352,Rejection,Professor,2018-12-25 04:21:59,Awaiting Response,2008-12-04 08:28:20,Position Filled
353,Rejection,Assistant Professor,2015-12-07 00:31:50,Awaiting Response,2011-11-01 15:00:20,Incomplete Application
354,Offer,Assistant Professor,2016-05-14 19:46:08,Awaiting Response,2021-04-17 07:44:31,Incomplete Application
355,Rejection,Associate Professor,2009-05-18 23:49:31,Awaiting Response,2017-06-06 18:09:48,Not Qualified
356,Rejection,Associate Professor,2008-05-22 08:50:18,Awaiting Response,2020-01-27 20:53:02,Incomplete Application
357,Offer,Associate Professor,2002-08-10 06:15:51,Awaiting Response,2020-08-25 10:17:57,Incomplete Application
358,Offer,Assistant Professor,2017-11-25 10:40:04,Awaiting Response,2007-03-02 02:05:15,Not Qualified
359,Rejection,Professor,2011-02-23 13:32:11,Awaiting Response,2015-05-09 06:43:42,Not Qualified
360,Offer,Associate Professor,2023-02-03 07:46:24,Awaiting Response,2005-10-26 04:51:28,Incomplete Application
361,Offer,Assistant Professor,2005-09-15 14:13:59,Awaiting Response,2006-01-18 04:18:34,Not Qualified
362,Offer,Associate Professor,2019-12-08 13:08:35,Awaiting Response,2020-12-24 14:12:14,Incomplete Application
363,Rejection,Professor,2022-01-16 03:00:01,Awaiting Response,2006-11-13 11:30:35,Incomplete Application
364,Offer,Professor,2001-08-10 10:26:03,Awaiting Response,2021-11-05 04:06:41,Incomplete Application
365,Rejection,Associate Professor,2020-01-05 01:10:38,Awaiting Response,2014-02-12 02:09:35,Not Qualified
366,Offer,Professor,2013-03-16 05:32:11,Awaiting Response,2007-12-23 05:46:18,Not Qualified
367,Offer,Associate Professor,2018-04-05 08:51:19,Awaiting Response,2010-09-03 18:52:04,Incomplete Application
368,Rejection,Associate Professor,2003-10-26 23:41:03,Awaiting Response,2023-06-20 01:58:47,Incomplete Application
369,Offer,Professor,2008-10-03 19:21:43,Awaiting Response,2012-05-22 00:32:25,Position Filled
370,Offer,Professor,2014-02-24 04:09:39,Awaiting Response,2023-01-08 07:53:22,Not Qualified
371,Offer,Professor,2023-01-15 21:50:49,Awaiting Response,2000-08-02 06:06:05,Not Qualified
372,Offer,Professor,2016-11-28 18:59:28,Awaiting Response,2012-05-15 08:00:11,Position Filled
373,Rejection,Assistant Professor,2005-10-15 17:16:01,Awaiting Response,2010-05-12 05:30:47,Position Filled
374,Rejection,Associate Professor,2018-07-06 16:57:26,Awaiting Response,2000-01-05 02:59:51,Not Qualified
375,Rejection,Professor,2002-12-16 07:30:34,Awaiting Response,2013-02-16 02:43:59,Not Qualified
376,Offer,Assistant Professor,2023-06-03 07:46:35,Awaiting Response,2016-06-07 22:42:18,Position Filled
377,Rejection,Professor,2014-01-05 14:35:04,Awaiting Response,2019-10-27 18:52:40,Position Filled
378,Offer,Professor,2015-09-26 12:04:11,Awaiting Response,2010-10-18 20:43:57,Incomplete Application
379,Offer,Assistant Professor,2004-03-21 22:22:04,Awaiting Response,2003-07-11 23:19:08,Position Filled
380,Rejection,Assistant Professor,2017-12-04 23:07:55,Awaiting Response,2016-04-15 11:04:56,Incomplete Application
381,Rejection,Associate Professor,2010-11-16 17:08:05,Awaiting Response,2002-03-13 12:02:00,Incomplete Application
382,Offer,Associate Professor,2007-03-20 03:07:22,Awaiting Response,2023-01-22 23:45:35,Incomplete Application
383,Offer,Professor,2008-01-22 16:07:27,Awaiting Response,2012-05-13 01:14:18,Not Qualified
384,Offer,Professor,2020-08-24 02:10:21,Awaiting Response,2004-06-18 06:28:41,Not Qualified
385,Offer,Assistant Professor,2019-11-07 19:14:57,Awaiting Response,2023-12-04 23:23:03,Not Qualified
386,Offer,Assistant Professor,2023-11-19 04:41:40,Awaiting Response,2012-04-17 17:43:55,Position Filled
387,Rejection,Professor,2002-06-04 02:32:57,Awaiting Response,2015-12-14 15:28:34,Position Filled
388,Offer,Professor,2002-12-20 00:52:41,Awaiting Response,2002-04-20 08:57:33,Incomplete Application
389,Offer,Associate Professor,2002-01-02 10:19:10,Awaiting Response,2001-06-10 17:22:38,Not Qualified
390,Rejection,Associate Professor,2022-11-17 20:10:26,Awaiting Response,2007-04-20 20:12:52,Incomplete Application
391,Rejection,Assistant Professor,2019-03-11 00:57:39,Awaiting Response,2006-04-15 08:20:29,Position Filled
392,Rejection,Assistant Professor,2004-04-15 18:26:33,Awaiting Response,2004-11-18 07:24:26,Incomplete Application
393,Rejection,Associate Professor,2006-01-17 04:18:51,Awaiting Response,2016-12-23 04:38:00,Not Qualified
394,Rejection,Professor,2015-06-03 04:10:04,Awaiting Response,2014-11-10 20:40:01,Not Qualified
395,Offer,Assistant Professor,2019-02-08 13:09:58,Awaiting Response,2009-09-14 01:01:40,Position Filled
396,Offer,Assistant Professor,2017-11-08 07:00:43,Awaiting Response,2009-03-09 08:18:44,Incomplete Application
397,Offer,Assistant Professor,2023-08-12 12:53:50,Awaiting Response,2021-10-05 04:39:45,Not Qualified
398,Offer,Assistant Professor,2013-06-12 18:44:29,Awaiting Response,2017-09-10 23:00:35,Not Qualified
399,Offer,Associate Professor,2008-02-11 03:41:28,Awaiting Response,2010-04-12 04:59:53,Position Filled
400,Offer,Associate Professor,2017-03-16 00:10:11,Awaiting Response,2015-01-23 02:34:21,Incomplete Application
401,Rejection,Assistant Professor,2003-09-25 04:54:23,Awaiting Response,2003-08-28 12:18:55,Position Filled
402,Rejection,Associate Professor,2010-06-10 12:33:25,Awaiting Response,2001-02-18 09:45:02,Not Qualified
403,Rejection,Professor,2006-11-14 22:54:03,Awaiting Response,2004-12-12 12:18:21,Position Filled
404,Rejection,Professor,2014-06-03 23:37:11,Awaiting Response,2009-11-07 06:10:34,Incomplete Application
405,Rejection,Professor,2018-10-07 03:00:12,Awaiting Response,2002-04-24 03:36:47,Position Filled
406,Rejection,Assistant Professor,2011-12-09 21:25:27,Awaiting Response,2006-08-15 20:17:27,Not Qualified
407,Rejection,Assistant Professor,2021-10-09 01:26:02,Awaiting Response,2021-10-24 13:33:28,Not Qualified
408,Offer,Professor,2017-05-19 18:41:33,Awaiting Response,2010-09-10 19:15:06,Position Filled
409,Rejection,Assistant Professor,2023-07-19 07:25:00,Awaiting Response,2016-10-20 02:55:15,Incomplete Application
410,Rejection,Assistant Professor,2016-05-22 18:41:03,Awaiting Response,2021-05-21 20:36:24,Position Filled
411,Offer,Professor,2009-08-07 03:45:59,Awaiting Response,2020-04-10 17:18:16,Position Filled
412,Rejection,Associate Professor,2012-02-05 03:34:59,Awaiting Response,2012-03-15 06:33:32,Incomplete Application
413,Rejection,Professor,2016-03-13 22:15:23,Awaiting Response,2011-10-14 02:08:57,Position Filled
414,Offer,Associate Professor,2016-11-02 23:18:08,Awaiting Response,2004-06-04 06:24:36,Not Qualified
415,Rejection,Associate Professor,2021-12-05 12:00:09,Awaiting Response,2016-06-01 09:42:30,Not Qualified
416,Rejection,Associate Professor,2001-08-04 07:01:52,Awaiting Response,2003-04-23 01:29:05,Incomplete Application
417,Offer,Professor,2023-07-04 07:54:54,Awaiting Response,2019-05-05 21:35:58,Position Filled
418,Rejection,Professor,2000-09-21 04:07:48,Awaiting Response,2016-07-02 20:31:45,Position Filled
419,Rejection,Assistant Professor,2018-11-02 15:16:35,Awaiting Response,2007-01-19 14:09:45,Position Filled
420,Offer,Professor,2020-03-09 16:19:38,Awaiting Response,2015-12-12 04:12:52,Incomplete Application
421,Rejection,Assistant Professor,2023-01-04 19:14:27,Awaiting Response,2019-11-20 23:36:52,Not Qualified
422,Offer,Associate Professor,2012-10-28 15:01:07,Awaiting Response,2020-04-13 01:12:16,Incomplete Application
423,Offer,Assistant Professor,2002-12-14 12:16:39,Awaiting Response,2018-11-20 15:24:28,Not Qualified
424,Offer,Associate Professor,2019-07-04 08:38:48,Awaiting Response,2008-06-12 04:19:45,Position Filled
425,Offer,Professor,2001-02-26 14:40:07,Awaiting Response,2003-03-02 13:26:39,Not Qualified
426,Rejection,Professor,2010-01-22 21:09:09,Awaiting Response,2008-12-03 16:26:13,Incomplete Application
427,Rejection,Assistant Professor,2006-02-06 08:53:18,Awaiting Response,2017-10-22 05:37:17,Not Qualified
428,Rejection,Associate Professor,2008-02-10 09:48:10,Awaiting Response,2006-02-18 07:26:47,Incomplete Application
429,Offer,Associate Professor,2022-08-19 07:12:20,Awaiting Response,2008-04-01 21:26:47,Incomplete Application
430,Offer,Associate Professor,2022-03-07 01:45:33,Awaiting Response,2008-11-09 05:35:20,Incomplete Application
431,Offer,Assistant Professor,2005-06-08 23:53:45,Awaiting Response,2018-09-14 22:22:07,Incomplete Application
